x,y,variable
659.8848451,497.9265343,9.8667747
966.6137847,160.725248,0.193809864
353.6887723,57.66274396,0.929916651
784.4524877,393.1536666,-2.965382661
29.00281199,106.4062337,-0.876258227
966.2282511,41.15777346,-14.91980707
59.33471676,405.1902801,-13.36238605
557.5456873,265.9626936,-6.248901579
510.4801778,283.7155052,-3.325076509
752.2116054,272.0354097,-0.828550447
131.9101029,157.6075753,0.187456176
33.00809092,257.9979374,6.098671835
473.2918991,210.991147,-10.68532
612.8036287,402.2672179,-6.897886898
914.9669483,249.6001663,12.67645972
974.1401428,11.85203181,-15.22975734
3.295939649,315.6336711,1.109932022
546.1178634,452.4835496,11.78123317
990.3468755,140.0137912,-8.823762136
978.3941403,213.4834754,-6.754429718
96.4856355,94.4491768,-0.437339198
563.9036202,217.2294892,16.14189826
508.1338838,144.1039413,-6.937639183
917.3991843,241.6471294,8.946365472
736.9452948,243.7235084,0.17634325
717.4143358,480.8774763,-13.27441926
552.6459657,291.6425194,12.36799976
832.0837282,184.9510798,-2.843944226
255.4714223,49.95578644,-4.736737492
528.4595683,214.9200301,-3.253932932
548.1150227,183.8243854,9.517062952
74.80015256,199.7157022,0.191931163
405.8785406,368.979371,-3.387576798
363.2942473,151.9719888,-7.203839136
110.4570022,381.9580857,8.3528175
698.3699691,305.9571737,-24.9675122
215.817315,303.5806082,4.969575357
107.5581037,216.652547,-7.070658963
47.84293799,482.2357657,-3.543305619
534.5698611,162.2260038,-5.969529917
793.2516811,302.529757,0.319566041
3.656420624,152.6622029,-0.558960105
612.5310818,320.5455001,-2.431778063
790.8508761,351.419123,-0.261028721
834.0128835,119.5366924,10.35033077
527.9360102,52.90648004,13.93811462
446.216505,365.3859375,-1.572795271
577.6822753,457.7181234,-12.46549513
329.1741654,327.384822,-1.801514836
683.5217611,158.7115712,1.822431195
851.0878365,403.8894909,11.08159038
832.9992802,32.43838856,-5.759197527
598.728461,368.591607,-3.292025477
468.162454,287.6005637,1.861697535
357.952981,112.9214232,8.823797896
610.6734334,246.2324707,4.701548842
21.62639494,389.763139,-12.42773211
838.048452,206.2363452,6.641766402
156.3622453,279.8834571,6.014602084
484.2656904,370.9469845,6.038169506
786.8586346,490.9220127,-3.764871391
699.5676034,342.574939,-14.45845425
198.5131311,66.87742798,12.61124087
834.90364,411.5015181,10.28204912
539.231929,138.5438002,-3.025108785
30.60479579,432.5244555,-14.22528192
99.16381375,123.160254,2.618204429
831.332915,480.0470761,5.942990143
509.7874976,145.7960116,-5.703221336
330.0394309,62.14593444,0.091407736
96.91815614,86.74740233,-0.992581925
531.3810259,317.2661839,11.00668399
282.5704629,373.0974741,-17.47834774
0.410831999,452.2085381,13.44495259
660.5706192,154.8452236,11.05918309
936.1877602,368.1000764,3.477718081
148.452451,318.0318206,3.094090459
428.790302,88.13492116,-3.061086776
497.4482651,203.5911659,3.182013612
389.8153584,120.9504085,-1.870057118
197.6028518,421.1437323,-7.566951404
145.1193846,170.8404493,0.189863895
941.8657669,32.52656839,4.938390932
304.0546877,190.6070724,1.466160246
505.5114534,116.2344312,1.973123739
425.1063291,171.4724583,8.303706556
609.3459034,148.8585714,5.697091864
554.6930698,74.26437631,11.20876042
847.3996082,432.9816254,25.62932444
347.6839028,4.483246943,-5.327726037
126.7114144,377.1129908,-2.927887913
699.5205414,378.1341135,8.297541501
362.0583476,337.9401491,-13.09076521
763.0727056,241.1400453,11.21177952
356.2212673,337.2881487,-6.185186049
0.839248998,112.7958068,9.391593674
203.0512048,349.054464,5.667587295
811.0184732,470.638472,10.93415673
33.19295868,102.011091,3.554553283
25.9412271,31.21497668,-8.156103511
964.8400841,118.128064,-14.23516914
858.8879171,434.5145765,26.53850663
600.0137839,2.745259204,-3.01574713
798.5234319,80.68069303,-1.984538507
827.7008908,74.96021339,-4.400541959
581.8341156,176.2649786,-22.49107241
197.4688184,133.4512067,9.899116851
751.743986,275.040108,1.645968006
452.1389971,446.4380416,7.244002658
82.43754902,248.488941,-6.310808285
615.2397653,150.1744138,4.328722696
337.0201122,283.773659,5.709311728
853.7043971,282.8813553,-7.755660247
395.3260877,332.9164218,-13.36850816
706.0359521,324.8886066,10.83499629
760.9069226,481.506419,-3.079715574
230.095627,437.3546724,-2.436090759
428.4459783,344.3043674,-2.780782226
449.4052811,341.3983259,-3.524267397
631.5032283,452.2085893,-6.92713556
794.0357577,17.76066655,9.50777374
113.4345743,226.8662238,-0.534999551
360.9958515,76.15928038,9.821522969
609.4257301,187.2978247,4.806469787
666.5410141,149.4639465,9.225673505
43.7280261,237.0238763,-9.198051988
69.93710645,468.9023857,0.587986973
220.1221373,102.6321035,3.593165017
668.0271598,229.7432756,3.05084493
130.2582666,433.0682757,1.545326013
127.0793295,321.4006888,2.115292722
748.2505541,364.242526,-7.323188954
190.8596964,275.9808752,11.76959846
411.3123266,114.7545837,-13.24653686
479.7174623,270.1433717,11.84570368
417.3303396,342.8022312,-14.11897919
235.3676683,21.64304024,-1.254185905
586.903661,369.8655569,6.255251077
180.8097246,156.0714365,-9.500254218
794.6518317,353.6057109,-9.768377918
728.5488111,18.95616879,9.097674684
349.4822565,274.5157531,4.256894145
80.31115681,379.6768779,-13.22399653
838.1667864,376.1974394,-5.9826226
850.0037128,459.1617817,4.235982509
606.3327796,183.2929768,-18.89060548
736.5005189,203.3063454,-5.597555637
540.3744376,280.6902393,11.48543359
172.5679301,400.1950817,9.586258684
928.6520896,181.2270926,-8.800522448
164.9042121,479.0707026,-7.020894523
685.7249769,132.5031433,11.30780738
916.8873492,204.7012647,-10.33189501
834.0248244,276.4483802,17.55869375
676.1387368,184.9493535,2.156453838
64.44063201,106.5059369,-0.390429601
459.2647557,423.3773935,3.903515591
896.1645332,4.713246017,6.425319475
882.5799192,35.3948829,6.505263437
865.0933651,469.0767757,1.406503052
211.4806795,360.8570813,4.19267519
506.829821,99.76596409,2.935085746
175.7575502,24.26366392,7.616024809
356.9401102,479.1955156,13.16035505
269.0192882,294.3434991,9.370554392
319.8078107,26.97801229,-14.01521996
147.4778082,447.5525317,17.37252438
344.4503834,274.8924027,0.501649139
354.7569511,410.2029552,-6.761373251
626.1357372,362.5840709,-21.84396414
963.3166818,333.4143766,8.574841461
94.16044666,376.0797164,-5.845835385
532.4816697,146.8061712,-5.745599638
306.8012667,412.928176,-13.76060383
568.5641132,243.2993432,11.0408363
393.6123669,269.1754261,-10.16945104
778.5261937,6.363754743,-16.62980897
252.1857191,213.4248333,-0.524724475
679.1427895,416.5260354,-21.44688441
115.3142427,34.1782195,1.829566921
750.7929301,208.6976318,10.78946256
157.4482026,170.4070898,-4.935853799
910.480747,499.4849099,-17.17786775
566.9790353,200.6055957,-14.01624266
237.6808664,453.6081966,10.29913034
623.4532048,61.99412677,10.89564929
90.80208372,275.2982245,-19.30302411
945.6228232,165.8776812,-23.7040783
912.6141279,336.6028492,-6.135169287
952.9855673,216.1563669,-3.126100461
253.7796593,399.8049318,-11.9427129
77.14293385,368.3047105,3.112037833
833.9805482,366.5366734,-10.65977615
165.6550721,262.605788,8.87777
909.4578668,203.7442494,5.823736042
185.259968,60.67520985,9.893472319
764.3595431,26.08424844,-18.07964461
8.491809247,344.5268301,0.070609985
199.0286878,34.26592145,-7.093524257
620.0821386,108.8589723,0.846674173
760.0151799,420.1050401,-1.399302127
83.10832479,313.5991629,-11.08702726
229.4253013,241.3447653,-19.16331773
260.7455696,113.3884741,-4.07513027
610.8415122,173.4053794,-7.775025177
327.055993,326.1737612,-5.321921593
151.0887204,193.73625,-6.444471283
84.56015005,477.9026434,-1.814009989
604.844918,137.9602039,7.98608352
441.7301682,476.4882294,-8.702501424
68.71975237,172.3225473,3.721143192
40.51421583,110.8222204,-1.46078826
565.8624361,245.0389946,9.012441849
462.7843502,209.123251,-1.443785163
848.4077398,20.82295308,12.78492531
368.4933875,87.95955987,8.6671853
294.5928548,49.4396562,1.445782413
511.5745545,53.4589102,9.337393414
808.5959021,135.8170017,-4.538738934
660.2274338,19.78363993,-3.382230199
147.1123719,290.4794053,-8.080356232
494.657536,328.3987088,-22.00960697
66.85866253,119.6627074,2.282748082
194.7600681,317.820743,6.971708411
880.6397833,94.9788451,-2.872801439
678.4813947,449.105764,2.140186948
3.298776923,320.1652643,-15.80369585
943.4932494,479.4284527,-12.64096414
781.1004317,297.3984096,-15.57128991
11.47108665,14.69402516,11.09024902
513.5385753,495.6484208,-5.285593671
258.0799076,482.2747931,-3.636694689
499.7444763,462.7836301,-8.004219748
984.9647258,100.920199,0.988164961
604.3667798,177.6588883,-1.611002275
668.7077235,107.2561532,-7.436383101
228.8129611,298.8122412,-8.414694688
214.8559864,204.6289719,-13.86647644
397.8270486,282.0242972,-9.003365101
2.081539016,117.8511519,9.925532027
415.5184103,219.2232447,-20.21166064
856.5577953,334.5084129,-10.52594793
77.86295796,281.0154095,5.014066404
611.5141271,231.2637037,-0.324721435
536.4445061,249.4539183,8.898946803
212.6465868,496.3823794,-3.005299716
424.6856982,114.8561776,-6.288595601
727.0512064,358.375348,-4.762104542
901.2806162,145.2601693,8.799296943
128.3723298,73.7260459,3.68352251
368.661325,138.9133768,-6.736151368
850.1000532,426.5705512,25.90220246
151.365981,285.516086,5.695752002
343.7273004,21.09449112,-13.5129675
249.2572868,486.7041511,-11.14149516
626.7915301,149.7131034,0.051337355
743.3757898,369.8141404,9.565531228
266.2871883,256.8066075,-5.8853568
753.7007181,331.078372,-3.733642665
576.265048,179.308597,-3.214259915
155.8167122,53.9639676,2.884928886
649.439998,175.3210283,-0.732685101
702.3581928,208.0395391,-9.990033096
43.42575627,244.279316,-7.603466196
208.4079618,441.0611846,10.6239513
106.1934715,415.1591414,14.33602055
688.5225284,478.2674523,-10.96133815
151.5857186,419.4736298,21.7059883
889.6434163,263.0763396,12.0432497
505.8458799,25.25770036,9.340432533
717.3658374,194.7487233,1.071252218
954.4282958,450.906327,-21.9717269
282.4634353,348.0193276,-8.110945272
852.1221655,274.6470761,-9.270670287
789.9857746,465.2048443,8.159041275
163.3620274,416.5384481,19.03331905
604.7397144,241.5849436,-11.53886615
893.9534388,29.35882006,-2.142047492
218.4547395,263.5797876,16.05556954
99.12994667,469.5868901,-9.166115857
181.8508215,270.7628597,-2.854202323
622.6606474,4.385992419,3.165208046
856.8399502,219.8221437,14.95906141
189.7920296,398.724779,0.273916423
127.6170365,223.6918964,-9.843260017
897.7317624,288.6544836,-1.20618592
349.3107019,219.6789422,7.860560998
126.9513916,120.8137098,3.865530628
870.7989694,112.9244649,-1.399002087
447.9917816,152.5544554,-8.014477095
915.837717,335.5708228,-6.302588015
835.8020964,471.5820492,8.093978729
964.4196504,313.0122994,-3.418734985
322.2915737,287.8406871,12.19766372
135.7067272,110.0517079,12.51563055
828.6313922,11.00802259,-17.6418131
881.1902383,455.013076,2.283164197
463.7111255,441.2180198,4.038379301
145.1592695,127.0268455,-8.932923386
667.5491489,348.2637675,-18.27931316
76.82593982,477.9128437,-10.59905181
84.94884614,220.3010689,15.76520101
401.2575804,441.5706187,-6.802653669
994.5797841,488.7356528,9.161910445
643.8202411,56.43780611,-16.74180577
827.0615959,260.1855407,-0.821385148
854.4534985,320.0304027,8.513524876
927.2518256,320.4220703,1.622731931
867.2456089,74.92403605,-22.9917256
50.22845371,77.71712879,-4.860015607
393.2385496,56.96994183,-1.806333757
563.2744853,63.41835705,11.03470915
617.1754906,336.1099464,5.454353494
621.2605161,10.82968363,1.079112312
389.9468214,170.4536655,-4.000089789
623.391741,64.67714685,7.619755411
750.3202555,398.7335274,5.212339208
554.6293797,55.43928139,-0.378292752
185.3714334,135.3302177,5.498918452
407.5553752,124.2398826,-13.3171642
600.4029603,159.2139265,-3.565335029
631.2795251,430.382669,1.07273049
41.45961301,142.6815897,5.662559297
975.4737909,95.91607261,3.703360495
369.1427,170.6422123,10.15900233
702.0475133,223.7482212,-4.978738005
223.8076972,10.64816199,-2.179131263
996.4028015,23.76880718,-4.477221009
336.935306,474.2467337,4.978215824
857.6526234,208.5512375,21.63093606
540.0068881,342.5076694,-1.608231783
115.4311812,384.0790532,5.807595159
904.6115391,117.2576635,4.100163838
644.9339162,212.2971222,15.32984773
470.5862792,258.6008469,12.27385409
410.3597864,4.329786869,2.779816121
353.8234828,123.0425662,-9.922285405
764.3285517,288.3337531,2.729890805
212.1961922,354.3133908,-2.067104342
801.9181532,478.6407341,6.689383192
378.9754864,311.0947524,-6.420361401
389.3708875,456.5896345,9.099440218
516.0367882,450.2193454,-8.89174409
487.2462135,388.9297325,8.514854038
145.0315188,195.2051142,2.772279399
94.75525422,485.4423954,-3.025828133
276.8797341,339.1565979,6.148917995
200.3998498,324.814028,-1.523007472
215.5433123,279.6940266,17.82715593
870.3276904,353.1706205,0.094933275
905.5132421,405.9254099,11.40924255
280.8703694,415.09388,-11.04817564
487.3107849,230.5668537,-20.00981854
426.9400749,81.87773719,2.119011982
823.4265794,314.4132318,-1.278809552
759.8353371,243.0615716,12.67495454
448.528287,50.88049907,14.64763224
276.9387315,243.0893463,-16.6757363
844.2143295,352.293941,3.142756835
280.9139399,477.7544814,3.597427141
395.8245798,2.283005393,9.386461178
678.9307867,202.0172013,0.360391094
781.7965816,172.0668068,3.721922013
960.4417945,105.6000441,-0.795000669
62.28860538,60.03607786,-3.744190762
324.8202645,450.0075734,7.168570297
754.6998067,462.1125454,8.531472671
849.2198708,315.2265615,7.08821443
731.4061301,54.20186184,2.288348103
15.18563018,7.968505146,10.68375754
173.4784928,389.5939266,15.0622086
921.7790349,37.00600448,-8.233265842
82.51643996,22.75923779,4.728435928
259.7064117,42.72570636,-3.080216108
934.7054011,58.79604281,14.7541046
465.3085289,31.91745619,-9.915536681
455.6245394,174.9978925,-8.167478577
884.0532724,0.219872338,7.975051821
17.47871353,285.9165315,-15.26187985
7.550619775,262.7052451,-7.49964235
473.111019,370.587735,-0.679854538
290.8144281,80.87177319,9.932618574
555.3345722,411.1819331,-1.106963679
17.00128359,257.7996731,4.187124976
21.8890321,339.1236804,-5.319590042
770.4126588,107.2163318,-10.19133701
938.9591429,170.9210806,-21.83658807
569.0581631,304.9911136,5.487435746
267.9818126,188.2413076,-2.438720966
414.6463182,187.6465591,1.216958053
432.1323291,247.928029,-3.802250149
602.4322663,393.1837978,-18.09264186
945.106162,380.9225286,7.343229055
880.4841375,418.7651093,5.376838909
497.8108064,252.2935197,-11.76201093
515.6662697,0.252377475,6.276754186
101.7624338,88.04693061,-0.272942038
302.2531362,281.9591622,-14.31726152
597.9580798,151.7165566,-14.71546113
191.0443881,264.639413,-5.467605915
806.0351182,149.8849612,4.033529579
315.5610242,242.7631569,-1.441997692
332.4073763,186.3703072,-6.052554895
264.6387194,123.7172388,-16.17808209
214.8108324,245.2305614,-4.029080766
273.9602621,113.3806484,1.505954615
475.5981918,12.70564797,-8.80283315
908.1305235,391.5690142,10.25578141
427.2529101,447.7278336,4.730705733
410.6367331,469.5193829,8.148550637
820.7388839,115.9171042,7.289357759
905.214275,266.8690273,10.7753776
504.6358481,468.8916652,4.89253779
662.58415,12.21511222,-11.99735274
162.5556226,18.16410734,-4.833558484
632.1425503,445.6021362,3.270242002
913.9555332,109.1792571,-6.696018703
280.7638191,0.180572271,10.18009362
149.004489,488.8334409,14.85370545
128.8375342,277.7263634,4.600484741
360.0115022,349.920179,-23.667263
220.268409,76.31845318,4.563665282
376.7764894,429.474716,5.276970711
434.0346695,98.27950969,-8.123477554
526.6643239,432.3101351,14.65986447
556.442437,86.10477112,6.966367619
885.7751063,51.86959053,-0.850011267
103.4014961,94.464664,-1.140262359
177.7797288,230.2517167,-1.448704373
220.1632878,346.1834354,-4.770111887
698.5505275,421.2463107,-9.832369518
999.3843483,411.8046719,13.10829254
803.9651131,463.790705,14.75822576
278.1726934,419.6604337,2.254093029
394.1056302,272.4236572,3.849817108
5.693709478,342.1394612,-1.909309742
945.0328862,476.5550439,-21.28495618
245.2270191,89.20003532,3.757897706
674.9947516,112.8007937,-10.08015026
515.1667972,157.0828138,-25.80378907
492.5135018,367.7645342,5.641358499
786.780355,108.0418128,2.200187822
537.3980147,161.9848172,-5.494707196
462.8832042,404.3406215,-3.391263232
498.7542373,62.09097919,0.341118185
351.5209858,447.2249575,-4.877659663
368.8355898,147.0173488,-16.64311187
185.2325646,317.8995248,5.999208113
928.6072396,482.9431191,-14.39611178
693.6926304,301.5893881,-24.5806237
832.9572682,91.01946722,-14.86116859
149.8809657,231.3055185,-6.321851302
60.16064575,400.4811555,-9.924673934
529.4576311,483.3359832,-10.81374885
91.69054427,83.99317821,-10.67421388
211.4964614,365.6131171,4.505285237
183.5079477,377.8818473,5.274799823
461.9128704,419.3834538,3.933212495
155.058454,245.9399268,-7.025590945
701.3368586,264.0184078,-9.338401711
556.2154304,341.8908499,10.57415524
764.0200981,493.7955814,3.747706564
614.5930481,197.9862323,9.531906186
324.3188886,253.2874788,15.28990077
47.93440178,61.13719731,-2.715393015
63.93293873,143.6561501,16.95901894
811.2916732,153.6070136,4.127627467
486.7798025,469.821776,6.31622326
853.8927776,128.3641824,4.673623142
577.1376023,72.51917012,5.019820482
479.7834884,40.10408954,9.540533864
403.9072914,359.1946946,0.182515601
16.34744927,364.5952366,-9.735521709
722.9894153,88.74071075,11.3793317
796.7259174,267.096606,-12.35275334
284.4253674,297.9508612,11.97582448
